Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL3931881,,None,559.63,2,3.53,BDBM200346,CCOC(=O)O[C@@H](C)n1nnc(-c2c(-c3ccc(C(=O)N(c4ncccc4C)[C@@H]4CCCNC4)cc3)cnn2C)n1,IC50,>',16700.0,nM,,,356404,UO_0000065,,,,,0,CHEMBL3887820,"AlphaLISA Assay: An in-vitro AlphaLISA assay (Perkin Elmer) was developed in order to quantitate the level of PCSK9 secreted into the cell culture media following compound treatment. To detect and measure PCSK9 protein an in-house generated anti-PCSK9 antibody was coupled to AlphaLISA acceptor beads by an external vendor (PerkinElmer) and a second internally developed anti-PCSK9 antibody with an epiptope distinct from that of the acceptor beads was biotinylated in house. Streptavidin coated-donor beads (Perkin Elmer) are also included in the assay mixture which then binds the biotinylated anti-PCSK9 antibody and in the presence of PCSK9 this donor complex and acceptor beads are brought into close proximity. Upon excitation of the donor beads at 680 nm singlet oxygen molecules are released that trigger an energy transfer cascade within the acceptor beads resolving as a single peak of light emitted at 615 nm. The ability of compound to modulate PCSK9 protein levels in conditioned media by AlphaLISA was assessed in the human hepatocellular carcinoma cell line Huh7, stably over-expressing human PCSK9.",B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL3886461,37,BindingDB Database,,2016,None,,,
CHEMBL4228584,,None,582.71,2,3.47,8,O=C(N[C@H](CNc1nn[nH]n1)Cc1c[nH]c2ccccc12)[C@H](Cc1ccc(O)cc1)NC(=O)C12CC3CC(CC(C3)C1)C2,Activity,=',50.0,%,,,,UO_0000187,,,,,0,CHEMBL4221931,Activation of PCSK9 (unknown origin) expressed in human HepG2 cells assessed as decrease in LDL uptake at 25 uM,A,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4219125,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,
CHEMBL4227325,,None,1902.30,None,None,"Page no 1159, R30C1",CC[C@H](C)[C@H](NC(=O)[C@H](CCCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CCSC)C(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,IC50,=',8300.0,nM,05.08,,,UO_0000065,2.67,None,None,None,0,CHEMBL4221946,Inhibition of recombinant human C-terminal His8-tagged PCSK9 expressed in Chinese hamster ovary cells by TR-FRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4219125,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,
CHEMBL4227216,,None,407.97,0,2.78,5,Cl.O=S(=O)(Nc1cccc2c1CCCC2)c1ccc(N2CCNCC2)cc1,Inhibition,=',66.0,%,,,,UO_0000187,,,,,0,CHEMBL4221922,Inhibition of PCSK9 (unknown origin) at 1.25 uM,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4219125,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,
CHEMBL4227480,,None,525.42,1,0.50,7,CC(=O)N[C@@H](CO)C(=O)N[C@@H](COP(=O)(O)O)C(=O)N1CCC(c2ccc(C(F)(F)F)cc2)CC1,Activity,=',105.0,%,,,,UO_0000187,,,,,0,CHEMBL4221930,Inhibition of PCSK9 (unknown origin) expressed in human HepG2 cells assessed as increase in LDL uptake at 100 uM,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4219125,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,
CHEMBL4227657,,None,806.97,2,-0.25,16,CC(C)[C@H](N)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)C(C)C)[C@@H](C)O,Activity,=',100.0,%,,,,UO_0000187,,,,,0,CHEMBL4221941,Inhibition of PCSK9 in human HuH7 cells assessed as increase in cell surface LDLR expression level at 100 uM by FACS analysis relative to control,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4219125,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,
CHEMBL4440808,,None,694.75,3,-3.64,20; LDLL-1dlnr,CC(C)C[C@H](C(=O)N1CCN([C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]2CCOC2=O)CC1)N1C(=O)N[C@@H](CC(=O)O)C1=O,Kd,=',24800.0,nM,4.61,,,UO_0000065,6.63,0.13,8.25,1.54,0,CHEMBL4383964,Binding affinity to PCSK9 (unknown origin) by SPR assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4382228,1,Scientific Literature,Eur J Med Chem,2019,None,,,
CHEMBL4226794,,None,455.61,0,4.55,2,CCN(CC)C(=O)c1ccc(NC(=O)CSc2nnc(-c3cccs3)n2C2CC2)cc1,FC,=',5.0,,,,,,,,,,0,CHEMBL4221929,Inhibition of PCSK9 in human HepG2 cells assessed as increase in uptake of fluorescent Dil-LDL at 1.5 uM relative to control,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4219125,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,
CHEMBL4289722,,None,441.53,1,5.50,8h,COc1ccc(C(=O)c2cn(CC3CCOC3)c3ccc(OCc4ccccc4)cc23)cc1,Inhibition,,,%,,,Not Active,UO_0000187,,,,,0,CHEMBL4255291,Inhibition of PCSK9 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4251662,1,Scientific Literature,Eur J Med Chem,2018,None,,,
CHEMBL4528279,,None,456.61,1,6.39,11,Cc1ccc(S(=O)(=O)n2c(Cc3cn(C)c4ccccc34)c(C(C)C)c3ccccc32)cc1,IC50,=',1100.0,nM,5.96,,,UO_0000065,13.05,0.25,-0.43,13.54,0,CHEMBL4434276,Inhibition of human PCSK9 in HepG2 cells incubated for 48 hrs by AlphaLISA assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4433247,1,Scientific Literature,Bioorg Med Chem Lett,2019,CHEMBL3307718,,,
CHEMBL4225698,,None,527.62,1,4.27,1,Cc1cc(C(=O)C2=C(O)C(=O)N(CCCN3CCOCC3)C2c2ccncc2)ccc1OCc1ccccc1,FC,=',8.0,,,,,,,,,,0,CHEMBL4221927,Inhibition of PCSK9 in human HepG2 cells assessed as increase in LDLR expression levels at 1.6 uM relative to control,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4219125,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,
CHEMBL4224909,,None,241.31,0,3.45,3,Cc1cc2c(cc1-c1ccccc1F)CNCC2,Activity,=',50.0,%,,,,UO_0000187,,,,,0,CHEMBL4221926,Inhibition of recombinant PCSK9 (unknown origin) expressed in human HepG2 cells assessed as increase in LDL uptake at 0.31 uM after 16 hrs by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4219125,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,
CHEMBL4227657,,None,806.97,2,-0.25,16,CC(C)[C@H](N)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)C(C)C)[C@@H](C)O,Activity,=',95.0,%,,,,UO_0000187,,,,,0,CHEMBL4221942,Inhibition of PCSK9 in human HuH7 cells assessed as increase in LDL uptake by FACS analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4219125,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,
CHEMBL4584571,,None,394.52,1,5.71,17,Cn1cccc1-c1ccc(-c2ccc(-c3ccc(-c4ccccc4)n3C)n2C)n1C,EC50,=',6040.0,nM,5.22,,,UO_0000065,13.23,0.24,-0.49,26.47,0,CHEMBL4383963,Inhibition of PCSK9 in human HepG2 cells assessed as increase in LDL uptake after 24 hrs by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4382228,1,Scientific Literature,Eur J Med Chem,2019,CHEMBL3307718,,,
CHEMBL81556,DIPHENYL BORINIC ACID,None,182.03,None,None,1,OB(c1ccccc1)c1ccccc1,Ki,=',30000.0,nM,4.52,,,UO_0000065,24.85,None,None,None,0,CHEMBL813408,Compound was tested for the inhibition of subtilisin,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1127999,1,Scientific Literature,Bioorg Med Chem Lett,1994,None,,,
CHEMBL42526,,None,307.35,0,01.07,3a,CCOC(=O)[C@H](Cc1ccc(OCC2CO2)cc1)NC(C)=O,Ki,=',200000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL813409,Inhibitory activity against subtilisin,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1125161,1,Scientific Literature,J Med Chem,1990,None,,,
CHEMBL4779430,,None,283.28,0,3.91,2; DFBIIM,Fc1ccc2nc(Cc3c[nH]c4c(F)cccc34)[nH]c2c1,Activity,,,,,,Active,,,,,,0,CHEMBL4774169,Modulation of PCSK9 in human HepG2 cells assessed as reduction in PCSK9 expression at 1 uM incubated for 24 hrs prior to compound washout followed by compound addition and measured after 24 hrs by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4765433,1,Scientific Literature,Eur J Med Chem,2020,None,Dose = 1.0 microM | TIME = 48.0 hr,MODULATOR,
CHEMBL4796627,,None,311.29,0,3.56,19,Cn1c(C(=O)c2c[nH]c3c(F)cccc23)nc2c(F)cccc21,Activity,,,,,,Active,,,,,,0,CHEMBL4774174,Modulation of PCSK9 in human HepG2 cells assessed as reduction in PCSK9 expression at 10 to 100 nM incubated for 24 hrs prior to compound washout followed by compound addition and measured after 24 hrs by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4765433,1,Scientific Literature,Eur J Med Chem,2020,None,Dose_Lower = 10.0 nM | Dose_Upper = 100.0 nM | TIME = 48.0 hr,MODULATOR,
CHEMBL4780905,,None,311.29,0,3.56,21; DFBIIK-2,Cn1c(C(=O)c2c[nH]c3c(F)cccc23)nc2ccc(F)cc21,Activity,=',12.5,%,,,,UO_0000187,,,,,0,CHEMBL4774176,Modulation of PCSK9 in human HepG2 cells assessed as reduction in PCSK9 expression at 100 nM incubated for 24 hrs prior to compound washout followed by compound addition and measured after 24 hrs by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4765433,1,Scientific Literature,Eur J Med Chem,2020,None,Dose = 100.0 nM | TIME = 48.0 hr,,
CHEMBL4227325,,None,1902.30,None,None,37,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CCSC)C(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,IC50,=',840.0,nM,06.08,,,UO_0000065,3.19,None,None,None,0,CHEMBL5236432,Inhibition of human PCSK9 preincubated for 30 mins followed by ab20 addition and measured after 2 hrs by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5233285,1,Scientific Literature,J Med Chem,2022,None,TIME = 2.5 hr,INHIBITOR,
CHEMBL4227325,,None,1902.30,None,None,37,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CCSC)C(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,IC50,=',25000.0,nM,4.60,,,UO_0000065,2.42,None,None,None,0,CHEMBL5236434,Inhibition of human PCSK9 preincubated for 30 mins followed by LDLR addition and measured after 2 hrs by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5233285,1,Scientific Literature,J Med Chem,2022,None,TIME = 2.5 hr,INHIBITOR,
CHEMBL4225698,,None,527.62,1,4.27,1,Cc1cc(C(=O)C2=C(O)C(=O)N(CCCN3CCOCC3)C2c2ccncc2)ccc1OCc1ccccc1,FC,=',10.0,,,,,,,,,,0,CHEMBL4221929,Inhibition of PCSK9 in human HepG2 cells assessed as increase in uptake of fluorescent Dil-LDL at 1.5 uM relative to control,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4219125,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,
CHEMBL4780905,,None,311.29,0,3.56,21; DFBIIK-2,Cn1c(C(=O)c2c[nH]c3c(F)cccc23)nc2ccc(F)cc21,EC50,=',0.15,nM,9.82,,,UO_0000065,31.56,0.58,6.26,19.38,0,CHEMBL4774177,Modulation of PCSK9 in human HepG2 cells assessed as reduction in PCSK9 expression incubated for 24 hrs prior to compound washout followed by compound addition and measured after 24 hrs by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4765433,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 48.0 hr,MODULATOR,
CHEMBL4110896,,None,571.69,2,3.95,BDBM200364,CCC(=O)OC(C(C)C)n1nnc(-c2c(-c3ccc(C(=O)N(c4ncccc4C)[C@@H]4CCCNC4)cc3)cnn2C)n1,IC50,>',20000.0,nM,,,356423,UO_0000065,,,,,0,CHEMBL3887820,"AlphaLISA Assay: An in-vitro AlphaLISA assay (Perkin Elmer) was developed in order to quantitate the level of PCSK9 secreted into the cell culture media following compound treatment. To detect and measure PCSK9 protein an in-house generated anti-PCSK9 antibody was coupled to AlphaLISA acceptor beads by an external vendor (PerkinElmer) and a second internally developed anti-PCSK9 antibody with an epiptope distinct from that of the acceptor beads was biotinylated in house. Streptavidin coated-donor beads (Perkin Elmer) are also included in the assay mixture which then binds the biotinylated anti-PCSK9 antibody and in the presence of PCSK9 this donor complex and acceptor beads are brought into close proximity. Upon excitation of the donor beads at 680 nm singlet oxygen molecules are released that trigger an energy transfer cascade within the acceptor beads resolving as a single peak of light emitted at 615 nm. The ability of compound to modulate PCSK9 protein levels in conditioned media by AlphaLISA was assessed in the human hepatocellular carcinoma cell line Huh7, stably over-expressing human PCSK9.",B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL3886461,37,BindingDB Database,,2016,None,,,
CHEMBL4795153,,None,1376.62,None,None,50,C[C@@H](O)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC1=O,Ki,=',11.7,nM,7.93,,,UO_0000065,5.76,None,None,None,0,CHEMBL4705223,Inhibition of AlexaFluor647-tagged cyclic peptide binding to avi-tagged-biotinylated human PCSK9 measured after 2 hrs by Lance Streptavidin Europium based FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4699634,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,INHIBITOR,
CHEMBL4756076,,None,1408.64,None,None,51,C[C@H]1NC(=O)[C@H](CCCCN)NC(=O)CCSCc2cc(F)cc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC1=O,Ki,=',11.0,nM,7.96,,,UO_0000065,5.65,None,None,None,0,CHEMBL4705223,Inhibition of AlexaFluor647-tagged cyclic peptide binding to avi-tagged-biotinylated human PCSK9 measured after 2 hrs by Lance Streptavidin Europium based FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4699634,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,INHIBITOR,
CHEMBL4759663,,None,1416.60,None,None,55,C[C@@]12CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1c[nH]c3ccc(F)cc13)NC(=O)[C@H](Cc1c[nH]c3ccc(F)cc13)NC(=O)CNC(=O)[C@H](CCCN)NC(=O)CCSCc1cccc(c1)CSC[C@@H](C(N)=O)NC2=O,Ki,=',14.3,nM,7.84,,,UO_0000065,5.54,None,None,None,0,CHEMBL4705223,Inhibition of AlexaFluor647-tagged cyclic peptide binding to avi-tagged-biotinylated human PCSK9 measured after 2 hrs by Lance Streptavidin Europium based FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4699634,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,INHIBITOR,
CHEMBL42526,,None,307.35,0,01.07,3a,CCOC(=O)[C@H](Cc1ccc(OCC2CO2)cc1)NC(C)=O,Ki,=',3500.0,s-1,,,,,,,,,0,CHEMBL814094,Inhibitory activity against subtilisin,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1125161,1,Scientific Literature,J Med Chem,1990,None,,,
CHEMBL42526,,None,307.35,0,01.07,3a,CCOC(=O)[C@H](Cc1ccc(OCC2CO2)cc1)NC(C)=O,Ratio,=',2000.0,,,,,,,,,,0,CHEMBL813412,The ratio (ki + kH)/ki (turnover ratio) was determined using ultimate activity assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1125161,1,Scientific Literature,J Med Chem,1990,None,,,
CHEMBL4227596,,None,1108.26,None,None,"Ref 36, cpd P5",CC[C@H](C)[C@H](NC(=O)[C@@H](N)CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)O,IC50,=',1600.0,nM,5.80,,,UO_0000065,5.23,None,None,None,0,CHEMBL4221943,Inhibition of PCSK9 binding to LDLR in human HuH7 cells after 5 hrs by On-cell Western assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4219125,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,
CHEMBL4783474,,None,296.28,0,4.16,12; DFDIK,O=C(c1cc2cc(F)ccc2[nH]1)c1c[nH]c2c(F)cccc12,Activity,,,,,,Active,,,,,,0,CHEMBL4774169,Modulation of PCSK9 in human HepG2 cells assessed as reduction in PCSK9 expression at 1 uM incubated for 24 hrs prior to compound washout followed by compound addition and measured after 24 hrs by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4765433,1,Scientific Literature,Eur J Med Chem,2020,None,Dose = 1.0 microM | TIME = 48.0 hr,MODULATOR,
CHEMBL4645450,,None,894.90,2,06.08,Example 150,CNCc1ncc(-c2ccc(Oc3cc(Cl)ccc3CN3C(=O)C[C@@H](Cc4ccccc4)C(=O)N4CCC[C@@](Cc5ccc(Cl)cc5)(C4)NC(=O)[C@H](CO)NC(=O)[C@@H]3C)cc2)n1C,IC50,=',0.85,nM,09.07,,,UO_0000065,10.14,0.20,2.99,5.74,0,CHEMBL4622704,Inhibition of human PCSK9 by Alexa Fluor 647 staining based TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4619822,1,Scientific Literature,ACS Med Chem Lett,2020,None,,,
CHEMBL4278867,,None,455.55,1,5.89,8f,COc1ccc(C(=O)c2cn(CC3CCOCC3)c3c(OCc4ccccc4)cccc23)cc1,Inhibition,,,%,,,Not Active,UO_0000187,,,,,0,CHEMBL4255291,Inhibition of PCSK9 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4251662,1,Scientific Literature,Eur J Med Chem,2018,None,,,
CHEMBL4110896,,None,571.69,2,3.95,BDBM200364,CCC(=O)OC(C(C)C)n1nnc(-c2c(-c3ccc(C(=O)N(c4ncccc4C)[C@@H]4CCCNC4)cc3)cnn2C)n1,IC50,>',20000.0,nM,,,356422,UO_0000065,,,,,0,CHEMBL3887820,"AlphaLISA Assay: An in-vitro AlphaLISA assay (Perkin Elmer) was developed in order to quantitate the level of PCSK9 secreted into the cell culture media following compound treatment. To detect and measure PCSK9 protein an in-house generated anti-PCSK9 antibody was coupled to AlphaLISA acceptor beads by an external vendor (PerkinElmer) and a second internally developed anti-PCSK9 antibody with an epiptope distinct from that of the acceptor beads was biotinylated in house. Streptavidin coated-donor beads (Perkin Elmer) are also included in the assay mixture which then binds the biotinylated anti-PCSK9 antibody and in the presence of PCSK9 this donor complex and acceptor beads are brought into close proximity. Upon excitation of the donor beads at 680 nm singlet oxygen molecules are released that trigger an energy transfer cascade within the acceptor beads resolving as a single peak of light emitted at 615 nm. The ability of compound to modulate PCSK9 protein levels in conditioned media by AlphaLISA was assessed in the human hepatocellular carcinoma cell line Huh7, stably over-expressing human PCSK9.",B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL3886461,37,BindingDB Database,,2016,None,,,
CHEMBL4112849,,None,573.66,2,3.92,BDBM200348,CCOC(=O)OC(CC)n1nnc(-c2c(-c3ccc(C(=O)N(c4ncccc4C)[C@@H]4CCCNC4)cc3)cnn2C)n1,IC50,=',23700.0,nM,4.62,,356452,UO_0000065,08.06,0.15,0.71,3.25,0,CHEMBL3887821,"Cell Free Assay: In order to eliminate the permeability barrier inherent to the WT7 and SCHH cell-based assays a cell-free system was also established to access compound activity. A sequence containing the full length human PCSK9 (NCBI reference identifier, NM-174936.3, where coding sequence start annotated at position 363) along with 84 additional 3â¿² nucleotides, comprising a V5 tag and polylinkinker followed by an in frame modified firefly luciferase reporter (corresponding to nucleotide positions 283-1929 of pGL3, Gen Bank reference identifier JN542721.1) was cloned into the pT7CFE1 expression vector (ThermoScientific). The construct was then in-vitro transcribed using the MEGAscript T7 Kit (Life Technologies) and RNA subsequently purified incorporating the MEGAclear Kit (Life Technologies) according to manufacturer's protocols. HeLa cell lysates were prepared following the protocols described by Mikami (reference is Cell-Free Protein Synthesis Systems with Extracts from Cultured Human Cells, S. Mikami, T. Kobayashi and H. Imataka; from Methods in Molecular Biology, vol. 607, pages 43-52, Y. Endo et al. (eds.), Humana Press, 2010) with the following modifications.",B,BAO_0000219,cell-based format,None,None,None,HeLa,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL3886461,37,BindingDB Database,,2016,CHEMBL3308376,,,
